Date,Open,High,Low,Close,Adj Close,Volume
2012-03-01,36.209999,37.660000,35.680000,37.610001,32.537819,112286600
2012-04-01,37.610001,38.000000,36.480000,37.509998,32.615089,111507800
2012-05-01,37.439999,37.740002,35.810001,36.150002,31.432554,122983700
2012-06-01,35.799999,38.029999,35.380001,38.009998,33.049835,172657200
2012-07-01,38.139999,38.900002,37.180000,38.389999,33.560165,112058600
2012-08-01,38.610001,39.049999,37.779999,38.840000,33.953545,91454100
2012-09-01,38.799999,40.680000,38.619999,40.119999,35.072495,94533500
2012-10-01,40.240002,41.400002,39.849998,40.029999,35.167744,117703100
2012-11-01,39.990002,40.549999,38.480000,40.240002,35.352234,137148100
2012-12-01,40.340000,41.299999,39.240002,39.880001,35.035973,117144300
2013-01-01,40.680000,43.290001,40.380001,42.910000,37.901516,119476200
2013-02-01,43.090000,43.790001,42.709999,43.450001,38.378502,113227200
2013-03-01,43.360001,46.040001,43.220001,45.950001,40.586697,108631400
2013-04-01,45.980000,48.380001,45.830002,47.330002,41.986538,195943300
2013-05-01,46.930000,50.400002,46.799999,48.110001,42.678493,223587400
2013-06-01,48.380001,49.130001,46.450001,47.610001,42.234917,231100100
2013-07-01,47.750000,51.480000,47.180000,51.020000,45.464851,141383400
2013-08-01,51.340000,51.500000,48.820000,49.220001,43.860836,111924600
2013-09-01,49.720001,52.189999,49.310001,50.590000,45.081669,109583200
2013-10-01,50.630001,53.500000,49.580002,52.770000,47.218269,155445400
2013-11-01,52.889999,55.709999,52.360001,55.259998,49.446312,100373300
2013-12-01,55.240002,55.590000,53.400002,55.439999,49.607380,104299300
2014-01-01,55.310001,57.500000,54.950001,55.959999,50.278881,178887000
2014-02-01,56.099998,60.009998,54.650002,59.439999,53.405598,176816100
2014-03-01,58.660000,60.500000,57.110001,58.490002,52.552032,229098600
2014-04-01,58.660000,59.490002,55.389999,58.119999,52.400265,260172200
2014-05-01,58.160000,59.820000,57.029999,59.790001,53.905914,115341600
2014-06-01,59.740002,61.340000,59.419998,60.830002,54.843559,122777800
2014-07-01,61.070000,62.480000,60.349998,60.910000,55.121933,126567500
2014-08-01,60.770000,63.919998,59.700001,63.860001,57.791599,129768800
2014-09-01,63.990002,65.309998,63.150002,63.910000,57.836864,145680500
2014-10-01,64.099998,67.989998,59.209999,67.269997,61.094563,317847700
2014-11-01,67.370003,69.989998,66.820000,69.610001,63.219738,133980800
2014-12-01,69.360001,71.430000,67.309998,69.370003,63.001781,324959800
2015-01-01,68.709999,71.360001,67.629997,70.940002,64.666138,298030200
2015-02-01,69.400002,72.739998,68.440002,72.239998,65.851158,184109400
2015-03-01,72.470001,76.010002,70.959999,74.690002,68.084488,220845900
2015-04-01,72.529999,74.820000,71.309998,74.230003,67.854439,225200300
2015-05-01,72.199997,75.620003,71.419998,74.260002,67.881866,168055100
2015-06-01,75.370003,76.660004,73.589996,74.389999,68.000679,201343700
2015-07-01,75.160004,77.400002,73.860001,77.050003,70.674850,209254300
2015-08-01,76.669998,77.269997,56.630001,70.489998,64.657616,266093500
2015-09-01,68.639999,73.260002,63.730000,66.230003,60.750092,421989400
2015-10-01,66.389999,73.000000,65.720001,71.400002,65.729698,928013800
2015-11-01,71.750000,72.910004,69.410004,71.110001,65.462730,215099100
2015-12-01,71.480003,73.160004,69.669998,72.029999,66.309662,237929200
2016-01-01,70.769997,71.379997,64.860001,66.470001,61.450443,332268300
2016-02-01,66.019997,68.000000,62.680000,66.230003,61.228573,283909900
2016-03-01,66.599998,68.599998,65.660004,67.779999,62.661510,255866500
2016-04-01,67.500000,72.110001,67.370003,69.790001,64.751190,258238000
2016-05-01,69.919998,71.519997,68.610001,71.349998,66.198563,211005900
2016-06-01,71.129997,72.830002,68.089996,71.709999,66.532570,227075600
2016-07-01,71.870003,75.339996,71.639999,75.199997,70.051453,152175000
2016-08-01,75.269997,76.000000,72.470001,72.760002,67.778526,169236200
2016-09-01,72.760002,73.470001,71.089996,72.110001,67.173004,181261100
2016-10-01,71.790001,72.419998,67.330002,67.360001,62.991161,202301600
2016-11-01,67.400002,72.080002,65.959999,68.750000,64.291023,325260200
2016-12-01,68.830002,70.099998,66.970001,68.940002,64.468681,167473600
2017-01-01,69.309998,71.910004,68.750000,70.519997,66.235512,173621100
2017-02-01,70.519997,75.230003,70.379997,74.989998,70.433937,195019100
2017-03-01,75.440002,76.750000,72.330002,74.360001,69.842232,208288200
2017-04-01,74.440002,75.650002,73.160004,75.500000,71.170052,121633700
2017-05-01,75.629997,76.250000,74.449997,76.080002,71.716812,132699400
2017-06-01,76.209999,81.080002,76.129997,79.239998,74.695572,177817300
2017-07-01,79.510002,81.209999,78.580002,79.889999,75.607330,133983500
2017-08-01,80.180000,81.370003,77.820000,81.290001,76.932297,140229600
2017-09-01,81.410004,83.410004,80.510002,81.730003,77.348694,132253400
2017-10-01,81.970001,84.309998,80.970001,81.110001,77.044510,143708600
2017-11-01,81.250000,83.720001,80.440002,83.470001,79.286240,130572100
2017-12-01,83.430000,84.220001,81.709999,82.680000,78.535812,138446300
2018-01-01,82.989998,91.790001,82.870003,88.099998,84.018692,177132200
2018-02-01,87.760002,88.529999,79.559998,84.139999,80.242134,265674500
2018-03-01,83.989998,86.849998,79.610001,81.400002,77.629074,181695200
2018-04-01,81.059998,83.949997,78.739998,82.260002,78.724854,162539800
2018-05-01,82.160004,83.930000,79.309998,82.410004,78.868401,204146900
2018-06-01,82.739998,85.720001,82.290001,83.459999,79.873268,159936700
2018-07-01,83.000000,89.050003,82.720001,88.930000,85.423515,132784900
2018-08-01,88.879997,93.110001,88.529999,92.779999,89.121704,129190200
2018-09-01,92.699997,95.209999,91.800003,95.150002,91.398270,129601300
2018-10-01,95.510002,96.059998,86.269997,88.699997,85.534729,344547800
2018-11-01,89.000000,95.870003,88.669998,95.870003,92.448868,215384900
2018-12-01,95.809998,95.919998,80.610001,86.510002,83.422882,332066700
2019-01-01,85.180000,90.879997,83.250000,90.669998,87.831291,230936300
2019-02-01,90.779999,93.239998,89.290001,91.650002,88.780609,148600200
2019-03-01,92.220001,93.449997,88.629997,91.750000,88.877472,220339300
2019-04-01,92.309998,92.449997,84.650002,89.260002,86.787430,286551700
2019-05-01,89.379997,90.849998,86.769997,87.279999,84.862274,333494700
2019-06-01,87.360001,94.330002,87.309998,92.639999,90.073799,211227400
2019-07-01,93.370003,94.419998,90.580002,91.139999,88.993439,166357000
2019-08-01,91.150002,92.239998,88.190002,90.599998,88.466148,214870000
2019-09-01,90.070000,92.430000,89.000000,90.129997,88.007225,160837700
2019-10-01,90.370003,94.900002,87.199997,94.750000,92.902679,205018200
2019-11-01,95.260002,99.989998,93.699997,99.489998,97.550270,191148000
2019-12-01,99.690002,103.239998,98.029999,101.860001,99.874062,123691900
